Time Period,Date,Symbol,Sector,Open,Close,High,Low,Volume,Price to Earnings Ratio,Market Cap,Dividend Yield %,52 Week Change %,Debt to Equity,Revenue Growth,Profit Margin
1 Year,2024-06-25,CVX,Energy,155.76984161620288,155.12374877929688,156.00479397168561,154.35037327845365,6056700.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-06-26,CVX,Energy,155.12374348769598,152.6665802001953,155.12374348769598,152.5099453018833,8637800.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-06-27,CVX,Energy,153.40081312144864,153.02882385253906,153.63576550512445,152.36313290088844,5568700.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-06-28,CVX,Energy,154.20354003476047,153.12669372558594,155.2412201485867,152.88195728600326,11283400.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-07-01,CVX,Energy,153.85111880338638,153.22459411621094,155.3586886971275,152.6959550422501,5584100.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-07-02,CVX,Energy,154.36016522363968,153.4497528076172,154.39933142031245,152.17712029124473,7216800.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-07-03,CVX,Energy,153.63575210030547,153.4105987548828,154.4189117066986,153.26374792632512,3264200.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-07-05,CVX,Energy,153.25397071770254,151.06112670898438,153.25397071770254,150.4443860639482,6183100.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-07-08,CVX,Energy,150.09198903585326,151.08071899414062,152.0107145898109,150.09198903585326,4990700.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-07-09,CVX,Energy,149.77870785442647,149.75912475585938,151.50164709014396,149.1423990575069,5301600.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-07-10,CVX,Energy,149.2892289457636,151.86386108398438,152.1673318806895,149.0934427805532,5416600.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-07-11,CVX,Energy,151.73659885451954,151.99111938476562,153.38122062692955,150.97302232625384,8322500.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-07-12,CVX,Energy,152.87218476123687,152.31417846679688,153.14628839928628,151.305865454502,6446300.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-07-15,CVX,Energy,153.64553812746948,154.71258544921875,156.16143596753983,153.0777477790778,5661200.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-07-16,CVX,Energy,153.70427957217134,154.4482879638672,154.9769121401787,152.86238555987674,6924200.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-07-17,CVX,Energy,155.16290099276299,157.83541870117188,158.080155138069,154.95731581325768,7296600.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-07-18,CVX,Energy,157.835434924307,158.5598602294922,160.8212227488516,156.86628809459768,6577700.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-07-19,CVX,Energy,159.0591163014321,155.79922485351562,159.27448558177696,155.07481449010848,6427700.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-07-22,CVX,Energy,154.88880680188532,153.68470764160156,155.63280023780752,153.54765582610202,5577300.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-07-23,CVX,Energy,153.05817588379472,150.8457489013672,153.30291232432683,150.60101246083508,6238700.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-07-24,CVX,Energy,151.43312582668457,151.8051300048828,152.42185569173117,150.18986049759616,5971700.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-07-25,CVX,Energy,152.09880343044824,154.22311401367188,154.9279561812655,151.36459408399884,5432100.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-07-26,CVX,Energy,154.40911529234407,154.5167999267578,155.69153188739045,153.75322340547024,5232500.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-07-29,CVX,Energy,154.91817206729692,153.30291748046875,154.91817206729692,151.59954641956492,5072000.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-07-30,CVX,Energy,153.16586615379188,156.21038818359375,156.71942924362108,153.14628305532085,5740900.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-07-31,CVX,Energy,158.28574571182378,157.0914306640625,158.28574571182378,156.68027522856673,6209200.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-08-01,CVX,Energy,155.36849921965933,149.40670776367188,156.141859852687,148.8291333090981,16689900.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-08-02,CVX,Energy,147.94809114403432,145.4224090576172,148.83892051533516,143.92462310157757,13278600.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-08-05,CVX,Energy,142.45619757779176,141.6143035888672,142.70093402878697,140.3906213338912,13037200.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-08-06,CVX,Energy,141.447882499883,140.2144012451172,142.0352410110563,140.106716610773,9692700.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-08-07,CVX,Energy,141.53599283159463,139.41168212890625,142.66177458444997,139.28441438835577,8867900.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-08-08,CVX,Energy,140.05777481210913,141.4478759765625,141.77092986469646,139.70535374664723,7531100.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-08-09,CVX,Energy,141.17377093425827,141.93734741210938,143.03376185465936,140.1752421026351,7653100.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-08-12,CVX,Energy,142.76946369471895,141.96673583984375,143.65052395010338,136.74895250180452,8442200.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-08-13,CVX,Energy,141.04650231848947,141.11502075195312,141.5066080057682,140.03818941339605,7794800.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-08-14,CVX,Energy,141.3499808487309,141.62408447265625,142.1820907383432,140.41018632561028,5874200.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-08-15,CVX,Energy,142.52471280577024,143.70924377441406,144.41408593240382,142.41702817225715,6304200.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-08-16,CVX,Energy,142.97504218612858,144.1693572998047,144.5119793795304,142.57367080878063,6874400.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-08-19,CVX,Energy,144.53560879480708,145.3473358154297,146.23824171662736,144.41682536923625,5967400.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-08-20,CVX,Energy,144.8523817744396,143.22894287109375,145.03055690915306,143.10025075955096,7497600.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-08-21,CVX,Energy,143.96145957269084,143.8525848388672,145.15924779653696,143.09035596914694,5985000.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-08-22,CVX,Energy,143.8822855592855,144.25843811035156,144.85238545055233,143.6645058748591,4027000.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-08-23,CVX,Energy,145.05035904976378,146.1293487548828,146.59460396804567,144.8424880594532,4824100.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-08-26,CVX,Energy,147.46572825319828,147.00047302246094,148.57441385595524,146.060068976929,5780300.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-08-27,CVX,Energy,147.16874304583573,145.4661102294922,148.03986172527866,145.25823924762068,5100000.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-08-28,CVX,Energy,144.96127041376334,144.5257110595703,145.65419888420328,144.01095772236872,5614400.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-08-29,CVX,Energy,144.98106840814776,145.93136596679688,146.68368612611968,143.97136403546415,4466700.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-08-30,CVX,Energy,144.74349763181752,146.45602416992188,146.58471628652973,144.2287442700946,6414800.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-09-03,CVX,Energy,144.08026158072548,143.19924926757812,144.29804126305027,142.8230816154338,7944700.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-09-04,CVX,Energy,143.17944717954435,140.63540649414062,144.0604594938262,140.23943656908193,9820700.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-09-05,CVX,Energy,141.7242831345355,139.50689697265625,141.7242831345355,139.1802425688252,9371100.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-09-06,CVX,Energy,139.64550702076153,137.1608428955078,140.67499863627143,136.47780797828202,7836400.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-09-09,CVX,Energy,137.24002912162877,138.88327026367188,140.5859031160791,137.14103286788347,9892300.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-09-10,CVX,Energy,139.47720436041,136.83416748046875,139.65539459862254,135.7056796541488,8202500.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-09-11,CVX,Energy,136.81438620500552,136.4877166748047,137.08164891677202,134.00305254940963,9534000.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-09-12,CVX,Energy,136.83417574809536,137.80429077148438,138.06165990366645,136.03235738946205,6593400.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-09-13,CVX,Energy,138.4576067531026,139.1901397705078,140.10084792190713,138.2992338911216,5900700.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-09-16,CVX,Energy,140.25924231340295,140.6551971435547,141.7242933106146,139.6455077952552,6864300.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-09-17,CVX,Energy,140.36812525042498,141.9618682861328,142.684492612721,140.3087335392955,7338800.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-09-18,CVX,Energy,141.87278038029237,142.50631713867188,144.1297560260636,141.7440882700143,6180300.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-09-19,CVX,Energy,144.3376212829374,143.52590942382812,145.2978275183265,143.46650261049186,7247400.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-09-20,CVX,Energy,143.7634856501071,144.2089385986328,144.43662696952822,141.99156743985307,23162900.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-09-23,CVX,Energy,144.77318852031004,146.05015563964844,146.9212743596362,144.47621485624987,6960600.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-09-24,CVX,Energy,147.37664281461528,145.96107482910156,147.5944225046943,145.42653429281313,6014200.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-09-25,CVX,Energy,145.4661088272427,142.51620483398438,145.92147043384574,142.05094964419476,7888400.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-09-26,CVX,Energy,139.477208543064,140.55621337890625,141.7737888084913,139.20994583479225,8046200.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-09-27,CVX,Energy,141.53620987742053,144.0208740234375,144.2980454262644,141.3976241760071,8049200.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-09-30,CVX,Energy,143.90207474863433,145.78289794921875,145.99076894791327,142.8230849999972,7491700.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-10-01,CVX,Energy,144.87219122589457,148.1883544921875,149.00008153644075,143.98127019405257,9489100.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-10-02,CVX,Energy,150.14834452452615,149.42572021484375,150.74229183134102,147.75278323519902,8105400.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-10-03,CVX,Energy,149.78209373934334,149.7227020263672,150.63341020298736,148.5051265962314,6553300.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-10-04,CVX,Energy,150.94026973851456,149.2178497314453,150.96007201006347,148.62390242263749,7892400.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-10-07,CVX,Energy,149.97017705325229,149.59400939941406,151.20755475171146,149.16835872140405,5895900.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-10-08,CVX,Energy,147.69339299566826,147.24794006347656,148.08936290572234,146.23823567372315,5892700.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-10-09,CVX,Energy,146.02046492252657,148.13885498046875,148.85158575741272,145.87198563762513,4973500.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-10-10,CVX,Energy,149.158451772059,149.09906005859375,150.01967693143047,148.33684626284506,4420900.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-10-11,CVX,Energy,148.8614844019755,149.89097595214844,150.79179049899196,148.7327922939386,5051300.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-10-14,CVX,Energy,149.0000737172289,150.24734497070312,150.36612839349843,148.66349551146243,4214700.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-10-15,CVX,Energy,147.29743798878218,146.2382354736328,148.44572806930645,146.06995392635542,6704600.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-10-16,CVX,Energy,146.8519816308975,147.22813415527344,147.52510780430188,146.71339594197855,4303700.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-10-17,CVX,Energy,147.7527899210496,149.67320251464844,149.80189462804677,147.46572494274739,6593100.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-10-18,CVX,Energy,149.29705308796605,149.22775268554688,149.55442221543348,147.8715915410821,5208200.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-10-21,CVX,Energy,150.46513091733152,149.3564453125,150.94027973301522,148.97038406762414,5074000.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-10-22,CVX,Energy,149.72269612452837,149.39602661132812,150.14834678721775,148.7030981460735,4416400.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-10-23,CVX,Energy,148.84168105848812,148.96046447753906,149.47521780127212,147.7824785562593,5248600.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-10-24,CVX,Energy,149.6039121698046,148.93077087402344,149.92067299363106,147.87158346049128,5474300.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-10-25,CVX,Energy,149.86128494855805,149.28713989257812,150.58390928422762,148.9406832050663,6839900.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-10-28,CVX,Energy,146.7529976061722,149.01986694335938,149.1782549166647,146.66391003545363,8892000.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-10-29,CVX,Energy,148.52490398388602,147.020263671875,148.90107161424243,146.37681824601762,6014700.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-10-30,CVX,Energy,147.57460588229665,146.5550079345703,148.13884222103206,146.16894672237012,5784000.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-10-31,CVX,Energy,147.2578386663347,147.31724548339844,148.05967209725983,146.39662862776206,8400900.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-11-01,CVX,Energy,150.94026878805624,151.52432250976562,154.3554280304276,150.16814635429253,11728000.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-11-04,CVX,Energy,152.86069037969594,152.4152374267578,152.86069037969594,151.0788634632351,6130000.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-11-05,CVX,Energy,152.9695711446995,151.8608856201172,153.1081568352723,151.00956920525365,5978900.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-11-06,CVX,Energy,155.51363062536714,156.1273651123047,157.0083774035925,154.54351566282403,12118900.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-11-07,CVX,Energy,156.3451496576885,155.1869659423828,156.41443495448033,154.8206918717691,8143200.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-11-08,CVX,Energy,155.01868249720013,155.3453369140625,155.98878237341324,154.09806564464566,6041500.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-11-11,CVX,Energy,155.5532144704423,154.919677734375,156.34513916670323,154.3257304360025,7771700.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-11-12,CVX,Energy,155.71160623541797,153.72189331054688,155.87988778297043,153.55361176299442,5681900.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-11-13,CVX,Energy,154.4940292495647,157.1172637939453,157.414237447294,152.96957154457158,8824000.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-11-14,CVX,Energy,158.22595338526034,160.16616821289062,160.19586406851747,158.0675654187787,10111200.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-11-15,CVX,Energy,159.88900480509147,159.79000854492188,160.74032128654062,159.1366694791033,9022800.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-11-18,CVX,Energy,160.55999755859375,160.75999450683594,161.52000427246094,159.07000732421875,6092100.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-11-19,CVX,Energy,159.97999572753906,159.60000610351562,160.42999267578125,158.75,4657400.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-11-20,CVX,Energy,159.91000366210938,161.3300018310547,161.44000244140625,159.77999877929688,6391300.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-11-21,CVX,Energy,162.02000427246094,161.6300048828125,162.64999389648438,161.2899932861328,7945200.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-11-22,CVX,Energy,161.50999450683594,162.36000061035156,162.61000061035156,161.14999389648438,7005900.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-11-25,CVX,Energy,162.14999389648438,160.36000061035156,163.1699981689453,159.8300018310547,10702400.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-11-26,CVX,Energy,162.30999755859375,162.52999877929688,162.94000244140625,161.39999389648438,7369500.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
1 Year,2024-11-27,CVX,Energy,162.75999450683594,162.11000061035156,164.67999267578125,161.61000061035156,7674500.0,17.147093,278509944832,0.041500002,0.0856787,16.456,-0.064,0.087019995
