Time Period,Date,Symbol,Sector,Open,Close,High,Low,Volume,52 Week Change %
1 Year,2024-04-26,F,Consumer Cyclical,12.247122181951655,12.27591609954834,12.496671908701956,12.103150763283956,57257800.0,-0.12582779
1 Year,2024-04-29,F,Consumer Cyclical,12.295111825569764,12.237523078918457,12.32390574122438,12.045562115650897,50285600.0,-0.12582779
1 Year,2024-04-30,F,Consumer Cyclical,12.093552522861552,11.661639213562012,12.093552522861552,11.642443575005405,75890500.0,-0.12582779
1 Year,2024-05-01,F,Consumer Cyclical,11.671237818976445,11.709630012512207,11.930385811849403,11.661639541756982,48749400.0,-0.12582779
1 Year,2024-05-02,F,Consumer Cyclical,11.901591498814918,11.987974166870117,12.045562917354294,11.863199303606178,46868600.0,-0.12582779
1 Year,2024-05-03,F,Consumer Cyclical,12.131944830743054,11.93038558959961,12.247121409204725,11.891993396779052,47463300.0,-0.12582779
1 Year,2024-05-06,F,Consumer Cyclical,12.035965095527427,11.997572898864746,12.112749488852787,11.959180702202065,29780300.0,-0.12582779
1 Year,2024-05-07,F,Consumer Cyclical,12.046145210111328,11.822709083557129,12.094718563067351,11.744992089411351,48102900.0,-0.12582779
1 Year,2024-05-08,F,Consumer Cyclical,11.73527678735744,11.803278923034668,11.900425625253234,11.676989507193992,38177200.0,-0.12582779
1 Year,2024-05-09,F,Consumer Cyclical,11.793565525812712,11.78385066986084,11.871282520508375,11.715848531117048,29103800.0,-0.12582779
1 Year,2024-05-10,F,Consumer Cyclical,11.803279255003122,11.647845268249512,11.822708966577144,11.570128274872706,51447800.0,-0.12582779
1 Year,2024-05-13,F,Consumer Cyclical,11.706134198423099,11.978143692016602,12.09471918927096,11.706134198423099,60962300.0,-0.12582779
1 Year,2024-05-14,F,Consumer Cyclical,12.085002899169922,12.085002899169922,12.279296298003382,12.007285910220373,39980400.0,-0.12582779
1 Year,2024-05-15,F,Consumer Cyclical,12.133576294051851,11.95871353149414,12.201579354480574,11.832423192366045,50739900.0,-0.12582779
1 Year,2024-05-16,F,Consumer Cyclical,11.919855598674731,12.026716232299805,12.123862010197245,11.910140742947098,41502200.0,-0.12582779
1 Year,2024-05-17,F,Consumer Cyclical,12.017002051599807,11.929570198059082,12.026716907873151,11.900426555698736,24011300.0,-0.12582779
1 Year,2024-05-20,F,Consumer Cyclical,11.919855336280792,11.803278923034668,11.97814261644424,11.793564993980501,27019100.0,-0.12582779
1 Year,2024-05-21,F,Consumer Cyclical,11.812993778548448,11.803278923034668,11.851852274143951,11.686703436248157,32851000.0,-0.12582779
1 Year,2024-05-22,F,Consumer Cyclical,11.715848249099865,11.6867036819458,11.735277034076274,11.628416400556938,35403000.0,-0.12582779
1 Year,2024-05-23,F,Consumer Cyclical,11.754707533103453,11.764421463012695,11.871283030151625,11.667275678702401,43590100.0,-0.12582779
1 Year,2024-05-24,F,Consumer Cyclical,11.812994956970215,11.812994956970215,11.919856525362684,11.696419458554553,40795100.0,-0.12582779
1 Year,2024-05-28,F,Consumer Cyclical,11.764420690648867,11.346692085266113,11.783850402111135,11.327262373803846,57460100.0,-0.12582779
1 Year,2024-05-29,F,Consumer Cyclical,11.239830773663527,11.230116844177246,11.317547768311702,11.171828634961287,45759500.0,-0.12582779
1 Year,2024-05-30,F,Consumer Cyclical,11.249545438914616,11.434123992919922,11.443837922241539,11.152398734021336,42249500.0,-0.12582779
1 Year,2024-05-31,F,Consumer Cyclical,11.434124193730351,11.78385066986084,11.803279455304928,11.327262631179071,57205800.0,-0.12582779
1 Year,2024-06-03,F,Consumer Cyclical,11.900425542950902,11.842137336730957,11.968427678157834,11.676989426436926,53784100.0,-0.12582779
1 Year,2024-06-04,F,Consumer Cyclical,11.735277034076274,11.6867036819458,11.783850386206748,11.618701544838917,41533100.0,-0.12582779
1 Year,2024-06-05,F,Consumer Cyclical,11.706133310802738,11.72556209564209,11.774135447429911,11.482696263162612,45509800.0,-0.12582779
1 Year,2024-06-06,F,Consumer Cyclical,11.638130247715937,11.72556209564209,11.754706662590559,11.618701462876585,28289900.0,-0.12582779
1 Year,2024-06-07,F,Consumer Cyclical,11.657559796166433,11.803278923034668,11.812993778548448,11.60898644505715,31934000.0,-0.12582779
1 Year,2024-06-10,F,Consumer Cyclical,11.783850397866756,12.026716232299805,12.162721433107782,11.754706757143486,68347200.0,-0.12582779
1 Year,2024-06-11,F,Consumer Cyclical,11.96842881446192,11.764421463012695,12.007287313477976,11.706134177718457,48201800.0,-0.12582779
1 Year,2024-06-12,F,Consumer Cyclical,11.92956966031371,11.73527717590332,12.017001509913298,11.68670382318581,57116200.0,-0.12582779
1 Year,2024-06-13,F,Consumer Cyclical,11.735276974272299,11.599271774291992,11.744991829940814,11.511840852654254,41422300.0,-0.12582779
1 Year,2024-06-14,F,Consumer Cyclical,11.463268226004303,11.375836372375488,11.492411868394012,11.220402377684124,49382100.0,-0.12582779
1 Year,2024-06-17,F,Consumer Cyclical,11.327262268967814,11.5118408203125,11.550699316417756,11.327262268967814,31970100.0,-0.12582779
1 Year,2024-06-18,F,Consumer Cyclical,11.472982687352989,11.443838119506836,11.599272108847696,11.434124190017775,29023400.0,-0.12582779
1 Year,2024-06-20,F,Consumer Cyclical,11.375835652673949,11.599271774291992,11.628416341297534,11.317547445122495,53468000.0,-0.12582779
1 Year,2024-06-21,F,Consumer Cyclical,11.560413019841073,11.50212574005127,11.570127875292576,11.424408749358458,50201900.0,-0.12582779
1 Year,2024-06-24,F,Consumer Cyclical,11.589558430989609,11.880996704101562,11.900426416420853,11.579843574829964,58436900.0,-0.12582779
1 Year,2024-06-25,F,Consumer Cyclical,11.82270829142893,11.744991302490234,11.861566785898276,11.68670309755642,39323900.0,-0.12582779
1 Year,2024-06-26,F,Consumer Cyclical,11.667275678702401,11.764421463012695,11.783851175750572,11.608987466948468,41426600.0,-0.12582779
1 Year,2024-06-27,F,Consumer Cyclical,11.735277567545586,11.880996704101562,12.026716767117215,11.706133925526325,48080200.0,-0.12582779
1 Year,2024-06-28,F,Consumer Cyclical,11.910140419319797,12.182149887084961,12.259866877875009,11.910140419319797,65914700.0,-0.12582779
1 Year,2024-07-01,F,Consumer Cyclical,12.201579638469527,12.395872116088867,12.502732747164602,12.172435071981917,56152700.0,-0.12582779
1 Year,2024-07-02,F,Consumer Cyclical,12.463874733564463,12.50273323059082,12.580450224643533,12.357014098356894,46990400.0,-0.12582779
1 Year,2024-07-03,F,Consumer Cyclical,12.522162942333823,12.50273323059082,12.590165080515035,12.434731092409608,26894300.0,-0.12582779
1 Year,2024-07-05,F,Consumer Cyclical,12.502733539029581,12.473589897155762,12.590165391110714,12.386158045074628,31589300.0,-0.12582779
1 Year,2024-07-08,F,Consumer Cyclical,12.599879462372048,12.609593391418457,12.823315580252896,12.551306111301546,44346200.0,-0.12582779
1 Year,2024-07-09,F,Consumer Cyclical,12.590165729474016,12.531877517700195,12.697026370189707,12.512448731415386,40680900.0,-0.12582779
1 Year,2024-07-10,F,Consumer Cyclical,12.580450092359813,12.794172286987305,12.833030783605064,12.541591595742053,36305500.0,-0.12582779
1 Year,2024-07-11,F,Consumer Cyclical,12.871890089001813,13.085612297058105,13.15361443879705,12.871890089001813,51443400.0,-0.12582779
1 Year,2024-07-12,F,Consumer Cyclical,13.143898429924654,13.629630088806152,13.80449378247057,13.143898429924654,85609700.0,-0.12582779
1 Year,2024-07-15,F,Consumer Cyclical,13.804494325601238,13.823923110961914,14.01821652332658,13.717062475329069,65643300.0,-0.12582779
1 Year,2024-07-16,F,Consumer Cyclical,13.862782230436187,13.979357719421387,14.057074712078187,13.785064311319756,52040100.0,-0.12582779
1 Year,2024-07-17,F,Consumer Cyclical,13.88221104703488,14.066788673400879,14.212508729809478,13.872496191315713,58087100.0,-0.12582779
1 Year,2024-07-18,F,Consumer Cyclical,14.095933829839346,14.13479232788086,14.42623152642205,14.03764561954724,58077000.0,-0.12582779
1 Year,2024-07-19,F,Consumer Cyclical,14.076504092514474,13.58105754852295,14.086218948622466,13.561628762766638,75908600.0,-0.12582779
1 Year,2024-07-22,F,Consumer Cyclical,13.619916220128685,13.717061996459961,13.775350203426422,13.396479174293473,59116800.0,-0.12582779
1 Year,2024-07-23,F,Consumer Cyclical,13.658775071984051,13.435338020324707,13.668489001348648,13.182757327652283,85897700.0,-0.12582779
1 Year,2024-07-24,F,Consumer Cyclical,13.338190691165261,13.279903411865234,13.483910742334531,13.202186421825465,81768700.0,-0.12582779
1 Year,2024-07-25,F,Consumer Cyclical,11.463267675217674,10.841530799865723,11.638130447613815,10.831815944049369,259484000.0,-0.12582779
1 Year,2024-07-26,F,Consumer Cyclical,10.890104799762646,10.870675086975098,11.035823939830475,10.734670803301045,79599900.0,-0.12582779
1 Year,2024-07-29,F,Consumer Cyclical,10.860960108580246,10.69581127166748,10.860960108580246,10.491803939390511,91667500.0,-0.12582779
1 Year,2024-07-30,F,Consumer Cyclical,10.715240159771632,10.530662536621094,10.79295715125182,10.472374329781145,69337000.0,-0.12582779
1 Year,2024-07-31,F,Consumer Cyclical,10.550091827377187,10.51123332977295,10.695811888237829,10.414087548992184,75478000.0,-0.12582779
1 Year,2024-08-01,F,Consumer Cyclical,10.550091855292765,10.384943008422852,10.608380065083184,10.307226013008735,60516500.0,-0.12582779
1 Year,2024-08-02,F,Consumer Cyclical,10.248938668732942,9.74377727508545,10.248938668732942,9.714633633593374,110703000.0,-0.12582779
1 Year,2024-08-05,F,Consumer Cyclical,9.287190821241301,9.432909965515137,9.617487610025977,9.21918775098175,115594200.0,-0.12582779
1 Year,2024-08-06,F,Consumer Cyclical,9.510626568915066,9.500911712646484,9.578628709875765,9.403765929339729,111817600.0,-0.12582779
1 Year,2024-08-07,F,Consumer Cyclical,9.717962762935326,9.63903522491455,9.846219306551234,9.619302869964121,69482400.0,-0.12582779
1 Year,2024-08-08,F,Consumer Cyclical,9.668632955316344,9.994209289550781,10.11260059828235,9.668632955316344,73007600.0,-0.12582779
1 Year,2024-08-09,F,Consumer Cyclical,9.944878699508482,9.964611053466797,10.033672410540055,9.836353575409017,48860800.0,-0.12582779
1 Year,2024-08-12,F,Consumer Cyclical,9.964611581410779,9.727828025817871,9.964611581410779,9.70809661170457,56118700.0,-0.12582779
1 Year,2024-08-13,F,Consumer Cyclical,9.787023856277525,10.004075050354004,10.01394028666941,9.63903496175155,44766100.0,-0.12582779
1 Year,2024-08-14,F,Consumer Cyclical,10.023806692379688,10.043539047241211,10.102734230044847,9.915281563312714,37026400.0,-0.12582779
1 Year,2024-08-15,F,Consumer Cyclical,10.230991405682731,10.319785118103027,10.359248885746444,10.230991405682731,41597900.0,-0.12582779
1 Year,2024-08-16,F,Consumer Cyclical,10.260588811064332,10.369114875793457,10.378981052748909,10.230991221088399,34142600.0,-0.12582779
1 Year,2024-08-19,F,Consumer Cyclical,10.41844554235753,10.576300621032715,10.60589821306169,10.39871318707789,41066300.0,-0.12582779
1 Year,2024-08-20,F,Consumer Cyclical,10.55656803810917,10.536836624145508,10.645361753171818,10.467774323046523,32468000.0,-0.12582779
1 Year,2024-08-21,F,Consumer Cyclical,10.694691241818326,10.704557418823242,10.822948720210958,10.605897530554932,48943900.0,-0.12582779
1 Year,2024-08-22,F,Consumer Cyclical,10.704557341366277,10.773618698120117,10.86241240874101,10.69469116443275,50885400.0,-0.12582779
1 Year,2024-08-23,F,Consumer Cyclical,10.832814454665403,11.118927955627441,11.12879319219576,10.793350685720721,64612700.0,-0.12582779
1 Year,2024-08-26,F,Consumer Cyclical,11.168256990811246,10.961071968078613,11.217586937345773,10.921608199029087,53070300.0,-0.12582779
1 Year,2024-08-27,F,Consumer Cyclical,10.970937849724695,10.990670204162598,11.069597740133316,10.842680368549667,44841000.0,-0.12582779
1 Year,2024-08-28,F,Consumer Cyclical,10.951206813243209,10.892010688781738,11.039999588599695,10.832814564320268,35442200.0,-0.12582779
1 Year,2024-08-29,F,Consumer Cyclical,10.872279193385033,10.961071968078613,11.049865683662667,10.842680660930034,44989200.0,-0.12582779
1 Year,2024-08-30,F,Consumer Cyclical,11.00053524090934,11.039999008178711,11.079462775448082,10.911742470221077,44977100.0,-0.12582779
1 Year,2024-09-03,F,Consumer Cyclical,10.931474107252656,10.83281421661377,10.990670229814077,10.793350448536305,49613500.0,-0.12582779
1 Year,2024-09-04,F,Consumer Cyclical,10.842680703408234,10.803216934204102,11.010401957748421,10.704557981639006,47900700.0,-0.12582779
1 Year,2024-09-05,F,Consumer Cyclical,10.931474352975798,10.625630378723145,10.990670476867859,10.576300432294838,50551900.0,-0.12582779
1 Year,2024-09-06,F,Consumer Cyclical,10.635495959982313,10.438177108764648,10.724289678252886,10.388847160737608,47508900.0,-0.12582779
1 Year,2024-09-09,F,Consumer Cyclical,10.467774203184744,10.517104148864746,10.615764040224748,10.398712843767017,39223300.0,-0.12582779
1 Year,2024-09-10,F,Consumer Cyclical,10.349382855929491,10.181661605834961,10.349382855929491,10.033672710288236,63019200.0,-0.12582779
1 Year,2024-09-11,F,Consumer Cyclical,10.17179663541546,10.309919357299805,10.319785534831679,9.994209203403615,55840200.0,-0.12582779
1 Year,2024-09-12,F,Consumer Cyclical,10.260588960253775,10.477640151977539,10.507237742383824,10.171796189034925,43807300.0,-0.12582779
1 Year,2024-09-13,F,Consumer Cyclical,10.536836195139479,10.546701431274414,10.6453613197472,10.487506250903085,35184800.0,-0.12582779
1 Year,2024-09-16,F,Consumer Cyclical,10.596031538957936,10.655227661132812,10.773618964592123,10.56643394831572,34802400.0,-0.12582779
1 Year,2024-09-17,F,Consumer Cyclical,10.74402193970708,10.753887176513672,10.99067073679125,10.674959636717977,52068600.0,-0.12582779
1 Year,2024-09-18,F,Consumer Cyclical,10.783485212184775,10.83281421661377,11.109061534046472,10.773619034942797,55017300.0,-0.12582779
1 Year,2024-09-19,F,Consumer Cyclical,11.06959741989295,10.773618698120117,11.158391130513841,10.724288754342908,52436400.0,-0.12582779
1 Year,2024-09-20,F,Consumer Cyclical,10.714423299709942,10.734155654907227,10.734155654907227,10.546702044094948,68809100.0,-0.12582779
1 Year,2024-09-23,F,Consumer Cyclical,10.694691577893119,10.763752937316895,10.77361911463185,10.566434095470067,40421300.0,-0.12582779
1 Year,2024-09-24,F,Consumer Cyclical,10.822948829696042,10.724288940429688,10.852546420119774,10.665093759582223,37746300.0,-0.12582779
1 Year,2024-09-25,F,Consumer Cyclical,10.448042365182886,10.28032112121582,10.448042365182886,10.181661233862105,74109600.0,-0.12582779
1 Year,2024-09-26,F,Consumer Cyclical,10.418445317692132,10.536836624145508,10.605897984354026,10.418445317692132,51408500.0,-0.12582779
1 Year,2024-09-27,F,Consumer Cyclical,10.694691307353867,10.63549518585205,10.84268019977276,10.615763772611734,45469600.0,-0.12582779
1 Year,2024-09-30,F,Consumer Cyclical,10.339517106590723,10.418445587158203,10.467774593788455,10.29018809996047,59662900.0,-0.12582779
1 Year,2024-10-01,F,Consumer Cyclical,10.576300312277453,10.605897903442383,10.674959263124038,10.438176652023685,63963000.0,-0.12582779
1 Year,2024-10-02,F,Consumer Cyclical,10.586165425285257,10.339516639709473,10.586165425285257,10.290187635306674,51457400.0,-0.12582779
1 Year,2024-10-03,F,Consumer Cyclical,10.27045558806278,10.309919357299805,10.329651712363553,10.191528049588733,44458300.0,-0.12582779
1 Year,2024-10-04,F,Consumer Cyclical,10.4480427488386,10.42831039428711,10.467774162499635,10.300052912373788,45883000.0,-0.12582779
1 Year,2024-10-07,F,Consumer Cyclical,10.408579479789893,10.349383354187012,10.467774664502278,10.309919584081923,38009100.0,-0.12582779
1 Year,2024-10-08,F,Consumer Cyclical,10.359249531935909,10.349383354187012,10.438177072146084,10.240858221620643,46355700.0,-0.12582779
1 Year,2024-10-09,F,Consumer Cyclical,10.349382672363063,10.477640151977539,10.536836273680542,10.300052727758967,40407000.0,-0.12582779
1 Year,2024-10-10,F,Consumer Cyclical,10.438176731655796,10.536836624145508,10.55656803810917,10.398712962838003,39458300.0,-0.12582779
1 Year,2024-10-11,F,Consumer Cyclical,10.497373081695123,10.576300621032715,10.655228160370307,10.487506904055302,31915700.0,-0.12582779
1 Year,2024-10-14,F,Consumer Cyclical,10.566433686968177,10.773618698120117,10.8130824649638,10.517103743190967,41940200.0,-0.12582779
1 Year,2024-10-15,F,Consumer Cyclical,10.763753017961218,10.69469165802002,10.872279087457915,10.67495930324227,53097100.0,-0.12582779
1 Year,2024-10-16,F,Consumer Cyclical,10.744021258859798,10.8821439743042,11.0301338077109,10.744021258859798,46996400.0,-0.12582779
1 Year,2024-10-17,F,Consumer Cyclical,10.892010380244319,10.921607971191406,10.98080409397603,10.793350489233429,37617200.0,-0.12582779
1 Year,2024-10-18,F,Consumer Cyclical,11.010401387570909,10.95120620727539,11.020267564583637,10.892010086089444,26074900.0,-0.12582779
1 Year,2024-10-21,F,Consumer Cyclical,10.931474502427667,10.734155654907227,11.010402041435842,10.714423299709942,41008600.0,-0.12582779
1 Year,2024-10-22,F,Consumer Cyclical,10.77361930031598,10.961071968078613,11.000535737128141,10.77361930031598,51597600.0,-0.12582779
1 Year,2024-10-23,F,Consumer Cyclical,10.96107217061806,10.9117431640625,11.08932965762159,10.87227939428376,37335400.0,-0.12582779
1 Year,2024-10-24,F,Consumer Cyclical,11.089329719543457,11.089329719543457,11.099195897265856,10.921608461824645,44736400.0,-0.12582779
1 Year,2024-10-25,F,Consumer Cyclical,11.128792989601914,10.921607971191406,11.178122935107359,10.872278966576413,39120700.0,-0.12582779
1 Year,2024-10-28,F,Consumer Cyclical,11.020267679474413,11.217586517333984,11.23731887156516,10.970937734786911,97967000.0,-0.12582779
1 Year,2024-10-29,F,Consumer Cyclical,10.388846665499461,10.270455360412598,10.408579020125833,10.043538927552056,156228000.0,-0.12582779
1 Year,2024-10-30,F,Consumer Cyclical,10.260589529944168,10.329651832580566,10.388847016679781,10.191528168198255,48853700.0,-0.12582779
1 Year,2024-10-31,F,Consumer Cyclical,10.290187986786151,10.152064323425293,10.339516992873868,10.102734376447096,72098700.0,-0.12582779
1 Year,2024-11-01,F,Consumer Cyclical,10.191528175649985,10.083003044128418,10.270455715100304,10.063270688820595,43472300.0,-0.12582779
1 Year,2024-11-04,F,Consumer Cyclical,10.09286811796323,10.221125602722168,10.428310625657302,10.09286811796323,55323800.0,-0.12582779
1 Year,2024-11-05,F,Consumer Cyclical,10.1915274968018,10.457908630371094,10.49737239746761,10.16192990670202,49309000.0,-0.12582779
1 Year,2024-11-06,F,Consumer Cyclical,10.803216404562484,11.039999008178711,11.079462775448082,10.69469127979432,100781800.0,-0.12582779
1 Year,2024-11-07,F,Consumer Cyclical,11.010000228881836,10.960000038146973,11.109999656677246,10.829999923706055,55407900.0,-0.12582779
1 Year,2024-11-08,F,Consumer Cyclical,10.930000305175781,10.970000267028809,10.970000267028809,10.859999656677246,45463400.0,-0.12582779
1 Year,2024-11-11,F,Consumer Cyclical,11.069999694824219,11.229999542236328,11.319999694824219,11.020000457763672,56630500.0,-0.12582779
1 Year,2024-11-12,F,Consumer Cyclical,11.140000343322754,11.100000381469727,11.300000190734863,10.949999809265137,44921400.0,-0.12582779
1 Year,2024-11-13,F,Consumer Cyclical,11.119999885559082,11.100000381469727,11.170000076293945,11.020000457763672,55150900.0,-0.12582779
1 Year,2024-11-14,F,Consumer Cyclical,11.130000114440918,11.069999694824219,11.229999542236328,11.020000457763672,56780900.0,-0.12582779
1 Year,2024-11-15,F,Consumer Cyclical,11.050000190734863,11.010000228881836,11.149999618530273,10.979999542236328,58895400.0,-0.12582779
1 Year,2024-11-18,F,Consumer Cyclical,11.050000190734863,11.210000038146973,11.270000457763672,11.029999732971191,47807600.0,-0.12582779
1 Year,2024-11-19,F,Consumer Cyclical,11.0600004196167,11.050000190734863,11.319999694824219,11.010000228881836,53227700.0,-0.12582779
1 Year,2024-11-20,F,Consumer Cyclical,11.010000228881836,10.729999542236328,11.050000190734863,10.609999656677246,68633300.0,-0.12582779
1 Year,2024-11-21,F,Consumer Cyclical,10.779999732971191,10.800000190734863,10.850000381469727,10.609999656677246,53409500.0,-0.12582779
1 Year,2024-11-22,F,Consumer Cyclical,10.8100004196167,11.180000305175781,11.380000114440918,10.800000190734863,82556700.0,-0.12582779
1 Year,2024-11-25,F,Consumer Cyclical,11.300000190734863,11.399999618530273,11.520000457763672,11.279999732971191,63469300.0,-0.12582779
1 Year,2024-11-26,F,Consumer Cyclical,11.15999984741211,11.100000381469727,11.229999542236328,11.039999961853027,47458800.0,-0.12582779
1 Year,2024-11-27,F,Consumer Cyclical,11.130000114440918,11.100000381469727,11.260000228881836,11.0600004196167,28474200.0,-0.12582779
1 Year,2024-11-29,F,Consumer Cyclical,11.15999984741211,11.130000114440918,11.270000457763672,11.119999885559082,28935200.0,-0.12582779
1 Year,2024-12-02,F,Consumer Cyclical,11.220000267028809,10.979999542236328,11.25,10.960000038146973,50034400.0,-0.12582779
1 Year,2024-12-03,F,Consumer Cyclical,10.989999771118164,10.819999694824219,11.010000228881836,10.819999694824219,43904300.0,-0.12582779
1 Year,2024-12-04,F,Consumer Cyclical,10.850000381469727,10.739999771118164,10.869999885559082,10.59000015258789,66780700.0,-0.12582779
1 Year,2024-12-05,F,Consumer Cyclical,10.640000343322754,10.4399995803833,10.6899995803833,10.390000343322754,68162000.0,-0.12582779
1 Year,2024-12-06,F,Consumer Cyclical,10.510000228881836,10.510000228881836,10.600000381469727,10.420000076293945,56227000.0,-0.12582779
1 Year,2024-12-09,F,Consumer Cyclical,10.5600004196167,10.600000381469727,10.800000190734863,10.529999732971191,53230100.0,-0.12582779
1 Year,2024-12-10,F,Consumer Cyclical,10.720000267028809,10.5600004196167,10.739999771118164,10.550000190734863,45084300.0,-0.12582779
1 Year,2024-12-11,F,Consumer Cyclical,10.609999656677246,10.40999984741211,10.609999656677246,10.279999732971191,60390700.0,-0.12582779
Yesterday,2024-12-10,F,Consumer Cyclical,10.720000267028809,10.5600004196167,10.739999771118164,10.550000190734863,45084300.0,-0.12582779
Yesterday,2024-12-11,F,Consumer Cyclical,10.609999656677246,10.40999984741211,10.609999656677246,10.279999732971191,60390700.0,-0.12582779
1 Year,2023-12-13,DIS,Communication Services,90.75132129827352,92.40370178222656,92.44351900291488,90.36311288951026,10173200.0,0.22131145
1 Year,2023-12-14,DIS,Communication Services,92.78194739185558,93.50859832763672,94.3945105404918,92.78194739185558,12439300.0,0.22131145
1 Year,2023-12-15,DIS,Communication Services,92.62268667035701,93.03079986572266,93.51854749728184,92.50323501606671,17545700.0,0.22131145
1 Year,2023-12-18,DIS,Communication Services,92.27429434892203,92.43356323242188,93.27965829152933,92.27429434892203,9083600.0,0.22131145
1 Year,2023-12-19,DIS,Communication Services,92.21456517285039,93.49864196777344,93.55836399728128,92.18470415809647,8804000.0,0.22131145
1 Year,2023-12-20,DIS,Communication Services,92.81181504796848,90.85086059570312,93.83708379951229,90.83095578252873,13060600.0,0.22131145
1 Year,2023-12-21,DIS,Communication Services,91.50782906274571,91.597412109375,91.65714173481916,90.64182164020615,13037200.0,0.22131145
1 Year,2023-12-22,DIS,Communication Services,91.19925569702315,90.60200500488281,91.81640360717641,90.33324826890608,9411500.0,0.22131145
1 Year,2023-12-26,DIS,Communication Services,90.42283029193392,90.5323257446289,90.85085589946216,90.18393457439846,8086900.0,0.22131145
1 Year,2023-12-27,DIS,Communication Services,90.49251537913716,89.9649429321289,90.52237639428976,89.62650796792221,11123500.0,0.22131145
1 Year,2023-12-28,DIS,Communication Services,89.67627410736881,89.98485565185547,90.56219392800945,89.5568300463424,8479600.0,0.22131145
1 Year,2023-12-29,DIS,Communication Services,89.70614110189692,89.87535858154297,90.18393252611611,89.44733298373616,9201300.0,0.22131145
1 Year,2024-01-02,DIS,Communication Services,89.68623482111825,90.2934341430664,91.05990234687033,89.31793882195376,10587600.0,0.22131145
1 Year,2024-01-03,DIS,Communication Services,89.81564121840988,91.22911834716797,91.65714396721253,89.58669410307333,11929800.0,0.22131145
1 Year,2024-01-04,DIS,Communication Services,91.51778675488869,90.14411926269531,91.51778675488869,89.58669337853458,12087400.0,0.22131145
1 Year,2024-01-05,DIS,Communication Services,89.99481156962229,90.48255920410156,90.9006286050838,89.94503814811388,9084400.0,0.22131145
1 Year,2024-01-08,DIS,Communication Services,91.12957763671875,91.12957763671875,91.51778603073865,90.58210036599425,11103700.0,0.22131145
1 Year,2024-01-09,DIS,Communication Services,90.63187675479767,89.25820922851562,90.6816425846281,89.18853099126642,11255100.0,0.22131145
1 Year,2024-01-10,DIS,Communication Services,89.40751632534065,88.87995147705078,89.40751632534065,88.47183068838409,15091600.0,0.22131145
1 Year,2024-01-11,DIS,Communication Services,88.97949305651404,89.03921508789062,89.36770144917779,88.28271070926068,9642200.0,0.22131145
1 Year,2024-01-12,DIS,Communication Services,89.2382991505504,89.9350814819336,90.41288050513766,89.2382991505504,11912800.0,0.22131145
1 Year,2024-01-16,DIS,Communication Services,89.87536095149925,92.62268829345703,92.66249791789359,89.04917074881848,16780900.0,0.22131145
1 Year,2024-01-17,DIS,Communication Services,92.15484376732576,89.92512512207031,93.3294251198657,89.6862294080636,15735200.0,0.22131145
1 Year,2024-01-18,DIS,Communication Services,90.24366739294224,91.78654479980469,92.08517015305972,89.99481546334911,12203200.0,0.22131145
1 Year,2024-01-19,DIS,Communication Services,91.89603746115571,92.63263702392578,93.15025327457565,91.20920372617562,19782400.0,0.22131145
1 Year,2024-01-22,DIS,Communication Services,92.44351389312163,94.64336395263672,94.79267662337513,92.44351389312163,15119400.0,0.22131145
1 Year,2024-01-23,DIS,Communication Services,94.99175881377964,93.3393783569336,95.44964545264635,92.75209144872136,11559400.0,0.22131145
1 Year,2024-01-24,DIS,Communication Services,93.98639091475802,93.07061767578125,94.81258110821565,92.83172196003902,10454900.0,0.22131145
1 Year,2024-01-25,DIS,Communication Services,93.48869174931168,94.42437744140625,94.50401188208626,93.31947425863534,8661600.0,0.22131145
1 Year,2024-01-26,DIS,Communication Services,94.5637336061226,94.92208099365234,95.09129848377522,94.26510825172839,7812800.0,0.22131145
1 Year,2024-01-29,DIS,Communication Services,94.9818036682487,97.04229736328125,97.05225356699049,94.56373424475997,13422200.0,0.22131145
1 Year,2024-01-30,DIS,Communication Services,96.07675025438733,96.49482727050781,97.09207038650503,95.56909778268674,9139600.0,0.22131145
1 Year,2024-01-31,DIS,Communication Services,95.9772055839272,95.6089096069336,97.12192592169069,95.37000629853156,9592300.0,0.22131145
1 Year,2024-02-01,DIS,Communication Services,95.92743931786762,96.61426544189453,97.48027284358143,95.4595965006698,8484800.0,0.22131145
1 Year,2024-02-02,DIS,Communication Services,95.83784969759058,96.68394470214844,96.96266523030344,95.37996307858702,9319100.0,0.22131145
1 Year,2024-02-05,DIS,Communication Services,96.25591969705489,96.2061538696289,96.92284861491288,96.04688499540673,11679300.0,0.22131145
1 Year,2024-02-06,DIS,Communication Services,96.47491119926049,98.83403015136719,98.86389116687926,96.34551093392221,16455500.0,0.22131145
1 Year,2024-02-07,DIS,Communication Services,96.9427518577678,98.6847152709961,98.82407173650573,96.19619610924138,28886300.0,0.22131145
1 Year,2024-02-08,DIS,Communication Services,106.58826168227867,110.0323715209961,112.25212650878844,106.30954873263283,60558400.0,0.22131145
1 Year,2024-02-09,DIS,Communication Services,109.09668486451376,107.89224243164062,109.64416214961894,107.19546006365061,21509100.0,0.22131145
1 Year,2024-02-12,DIS,Communication Services,107.3845803184716,108.7881088256836,110.54997711934234,107.33481448991199,13424000.0,0.22131145
1 Year,2024-02-13,DIS,Communication Services,107.78274676630066,109.9527359008789,110.14186579797847,107.71306852963633,14594500.0,0.22131145
1 Year,2024-02-14,DIS,Communication Services,110.07218839513015,111.04768371582031,111.1671353771604,109.16636371727388,11405500.0,0.22131145
